Activity ID,Activity Type,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Heart Rate,Average Watts,Calories,Average Elapsed Speed,Hour_of_Day,Month,Distance_km,Average Watts_Recorded,Calories_Recorded,Average Heart Rate_Recorded,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
3805874038,Ride,-0.5171083044742815,-0.6155801142579199,-0.10549657310937206,0.836965565288788,-0.3676566975075128,-0.23933850532210393,1.2064366498690344,0.9462820901823894,-0.791385236631251,-1.2380488189730174,3.211799253385932,0.8483896152819436,-0.3786057333114945,-0.021738741163923544,0.29282086678549835,-1.095032323619317,-0.49158076194327033,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3816984753,Ride,0.9827178795387874,1.139428643865346,-0.13047472751486053,0.33244141160149976,0.4040031850286967,0.5157185515262971,0.3021936177632299,0.871568054321328,0.6542507265464611,-0.1477693910677381,3.506654923215894,0.5785867055404177,1.5131986630162015,-0.021738741163923544,0.47916141837626985,-1.095032323619317,1.1670184379900133,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3824130231,Ride,-0.44897209085276646,-0.45814080398912055,-0.16794172091375756,0.6770886964778615,-0.42126113069589527,-0.383529017500574,0.6499793604648083,0.5006655863463008,-0.39522538006270475,-0.3331508648724401,3.4166962798683054,0.8347817481548334,-0.18274415803776795,-0.021738741163923544,0.8518425215578128,-1.095032323619317,-0.33308497385047253,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3830252436,Ride,-0.07084572969406355,0.2709816870526795,0.019393722499398924,0.7295266604355698,0.09138281204400985,0.1476339518599137,0.3021936177632299,0.5006655863463008,-0.6454316401491638,-0.13452302740076608,3.1174992119921634,0.8515971341839406,0.7458692547693727,-0.021738741163923544,0.8518425215578128,-1.095032323619317,0.49951192534393557,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3835879286,Ride,-0.08482846570682662,0.27044889750862267,0.9560709395651811,0.6070888692363478,0.005435871553171477,0.014200453650866517,0.3187548436061622,0.5006655863463008,-0.39522538006270475,-0.04999913244141997,2.7025664498692388,0.6945282422728155,0.636100564896362,-0.021738741163923544,0.8518425215578128,-1.095032323619317,0.4438889279040993,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3841048133,Ride,-0.17109483703980555,0.08130860936844068,0.03188268059747543,0.718431454383894,0.15631068016939215,0.23643811719051772,0.3021936177632299,0.5006655863463008,-0.8886877005679925,-0.21861010818881785,3.1899239515601163,0.833413265335934,0.49486230350553206,-0.021738741163923544,1.0381830731485844,-1.095032323619317,0.28098520316757886,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3856153638,Ride,-0.4643768000193699,-0.6089202449572093,-0.20540883341732252,0.47698837795080157,-0.6205940127125766,-0.5649910840378966,0.9480814256375898,0.5006655863463008,-0.9512392324485991,-0.7453931805904724,3.60095192806027,0.5451157640339516,-0.41888752594777195,-0.021738741163923544,1.0381830731485844,-1.095032323619317,-0.5211816489145689,0.7938116818876942,0.7521897856819185,2.8554940297339355,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3856154588,Ride,-0.28544517816113063,-0.1405982357312376,-0.14296368561293704,0.6411590601834555,-0.056070789255187777,-0.154818110084697,0.3021936177632299,0.28185991932329596,-0.26317205035184504,0.23377847634172105,1.7174749065230905,0.747100070949307,0.1775747831501071,-0.021738741163923544,1.0381830731485844,-0.46246510754796366,0.008910502640172997,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3860895165,Ride,-0.5482732160959483,-0.6813796229489409,0.06934979310104018,0.2525555365260449,-0.6620034560626773,-0.5721616428696961,0.9513937466174518,0.5033339084163522,-0.9303886997277248,-1.5918898960626104,1.9404606577384433,0.48251369712089626,-0.5045673594312088,-0.021738741163923544,0.8518425215578128,-0.46246510754796366,-0.612819808435294,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3860895188,Ride,-0.4678132351411506,-0.5004975727416402,-0.09300761501129556,0.808323177330404,-0.5232338854072215,-0.5661075437879226,0.9447692310098537,0.3512373110442542,-0.8678371678471182,0.08947913297954838,1.978186313601966,0.9955584058702038,-0.19960249600031393,-0.021738741163923544,-3.2476496134391604,-0.46246510754796366,-0.36085569213943314,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3870935015,Ride,0.4179575419385436,1.2350643670235506,0.19424008870981116,0.7125849385203549,0.963237301302037,1.037251240235782,0.3021936177632299,0.5006655863463008,1.620324768554146,-0.07704728074439902,-0.3427574862058091,0.8534595009826488,1.9705041460152497,-0.021738741163923544,0.8518425215578128,-0.46246510754796366,1.5750681014345849,0.7938116818876942,0.7521897856819185,-0.3502020979862374,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3875738736,Ride,-0.2241818347831772,0.01577549544944806,0.019393722499398924,0.5813530024398424,0.03825565502847686,0.1330776211341529,0.3021936177632299,0.5006655863463008,-0.07551745471002527,-0.28804226987848197,-0.3427574862058091,0.6423731850160942,0.309355003980676,-0.021738741163923544,0.8518425215578128,-0.46246510754796366,0.15932081510246027,0.7938116818876942,0.7521897856819185,-0.3502020979862374,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3880233408,Ride,-0.6151059543264429,-0.8316262743729728,-0.16794172091375756,1.2604780759047993,-0.6398295008480839,-0.6070919293729949,0.7228487794441356,0.11908962651114353,-1.1388939275134433,-2.72870052558658,-0.3427574862058091,1.315741269006052,-0.640217227720451,-0.021738741163923544,-3.2476496134391604,-0.46246510754796366,-0.7379125532088412,0.7938116818876942,0.7521897856819185,-0.3502020979862374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3885072936,Ride,2.9972983452420494,4.619876340416723,0.09432782840186092,0.03131227321360302,3.1649348524461294,3.1495646460166125,0.3021936177632299,1.0129911598332964,0.8210548557494228,0.02379456600871096,-0.3427574862058091,0.32649983834946045,4.50787315084911,-0.021738741163923544,-0.6388818911683591,-0.46246510754796366,3.9077812507532994,0.7938116818876942,0.7521897856819185,-0.3502020979862374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3894882831,Ride,-0.4713681680257514,-0.5282026290325964,-0.2553650231236315,0.2852525293353173,-0.30537695670227527,-0.4320537963829441,1.2064366498690344,0.9462820901823894,-0.8261361024053695,0.7331558466576075,-0.3427574862058091,0.5713917552431554,-0.3260674151340588,-0.021738741163923544,1.0381830731485844,-0.46246510754796366,-0.46396901181572786,0.7938116818876942,0.7521897856819185,-0.3502020979862374,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3895472472,Ride,0.9962266245002704,2.149064829853078,0.2067291659125554,-0.086536706760083,1.046705677872564,1.0272947807866122,0.3021936177632299,0.5060022304864035,0.7307026577623281,0.018586056324255158,2.1362115974496674,0.622043950818986,2.7055929114733313,-0.021738741163923544,0.8518425215578128,-0.46246510754796366,1.6531043929342666,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3900063566,Ride,-0.18934349251408955,-0.36543542332322854,-0.18043079811650178,0.7354481491981526,-0.059967018948639934,-0.07067825677848516,1.2064366498690344,0.9436137681123377,0.2650410033635285,-0.050689796146134884,-0.3427574862058091,0.9210420696859527,-0.039551757125125035,-0.021738741163923544,1.0381830731485844,-0.46246510754796366,-0.21857381740775958,0.7938116818876942,0.7521897856819185,-0.3502020979862374,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3904805292,Ride,-0.11137196457851244,0.1383170905825237,0.08183887030378442,0.3555332602586263,0.029905033219409575,0.040285967584691246,0.3021936177632299,0.3485689889742028,-0.7427340378038887,-0.07065905756598125,-0.3427574862058091,0.535954822201113,0.3837672936844551,-0.021738741163923544,0.8518425215578128,-0.46246510754796366,0.20092532962474174,0.7938116818876942,0.7521897856819185,-0.3502020979862374,0.0,0.0,0.0,0.0,0.0,0.0,1.0
